House_count,ad_area,ad_name,ad_region,address,bank,build_area,build_category,build_count,decoration,delivery_time,developer,fang_url,features,floor_description,greening_rate,hospital,house_tag,img_list,land_area,mall,opening_time,parking_count,presale_permit,price_description,price_start,price_time,price_unit,project_description,property_category,property_company,property_costs,property_costs_description,property_years,sales_address,sales_status,school,show_price,traffic,volume_rate
,江夏区,江南新天地,,[中环以外]江夏区珞狮南路延长线文化大道（华师汉口分校南行200米）,,,,,,,,http://xintiandijn.fang.com/,大平层,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,惠风同庆花园蜜糖镇,,[三至四环]江夏区灵杰路与康魅路交汇处（长咀工业园旁）,,,,,,,,http://mitangzhenhf.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,伊托邦麓山郡,,[中环以外]江夏区五里界锦绣大道1号（五里界大道和伊托邦大道交汇处）,,,,,,,,http://lushanjunytb.fang.com/,低密居所,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,江夏区,瑞和华府,,[中环以外]江夏区栗庙大道11号（湖北美院旁）,,,,,,,,http://ruihehuafu.fang.com/,湖景地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,宜化星都汇,,[中环以外]江夏区文化大道西侧（大桥新区办事处西北侧）,,,,,,,,http://xingdouhuiyh.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,广信万汇城,,[三至四环]江夏区庙山办事处江夏大道14号（武昌理工学院旁）,,,,,,,,http://wanhuichenggx.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,藏龙SOHO,,[三至四环]江夏区栗庙路与环岛路交汇处（湖北美院对面）,,,,,,,,http://canglongsoho.fang.com/,小户型,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,10000,,
,江夏区,,,[三至四环]江夏区栗庙路与环岛路交汇处（湖北美院对面）,,,,,,,,http://canglongsoho.fang.com/,小户型,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,,,
,江夏区,保利清能西海岸商铺,,[中环以外]江夏区杨桥湖大道与栗庙路交汇处（华农楚天学院斜对面）,,,,,,,,http://xihaianblqn.fang.com/shop/,水景地产,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,价格待定,,
,江夏区,光谷伊托邦商业,,[中环以外]江夏区五里界锦绣大道1号（五里界大道和伊托邦大道交汇处）,,,,,,,,http://yituobanggg.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,江夏区,武汉研创中心,,[中环以外]江夏区杨桥湖大道与光谷大道交汇处（湖北经济学院对面）,,,,,,,,http://yanchuangzhongxinwh.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,9500,,
,江夏区,联投广场写字楼,,[中环以外]江夏区珞狮南路延长线文化大道3号（江夏区政府旁）,,,,,,,,http://liantouguangchang027.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,价格待定,,
,江夏区,汤逊湖山庄泰和居,,[三至四环]江夏区庙山经济开发区汤逊湖山庄（城际铁路庙山站附近）,,,,,,,,http://tangxunhushanzhuang.fang.com/2/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,10500,,
,江夏区,青年公社,,[中环以外]江夏区庙山金龙大街(金龙大街汽车公园对面),,,,,,,,http://qingniangongshe027.fang.com/,低总价,,,,,,,,,,,,,,,,商住公寓,,,,,,待售,,价格待定,,
,江夏区,光谷青年汇,,[三至四环]江夏区光谷大道与藏龙北街交汇处（武汉传媒学院正对面）,,,,,,,,http://guangguqingnianhui.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,价格待定,,
,江夏区,鸿发世纪城商铺,,[中环以外]江夏区大道与沙羡街交汇处（世纪广场旁）,,,,,,,,http://shijichenghf.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商/社区商铺,,,,,,在售,,21000,,
,江夏区,九全嘉国际广场,,[中环以外]江夏区江夏大道与北华街交汇处（世纪广场对面）,,,,,,,,http://guojiguangchangjqj.fang.com/,地铁沿线,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,13500,,
,江夏区,三和光谷道商铺,,[三至四环]江夏区光谷大道与高新六路交汇处（藏龙会所对面）,,,,,,,,http://sanheguanggudaoshangpu.fang.com/,,,,,,,,,,,,,,,,,住宅底商/社区商铺,,,,,,在售,,30000,,
,蔡甸区,杰翔运铎嘉园,,[四环以外]蔡甸区汉阳大街北段（中百超市旁）,,,,,,,,http://yunduojiayuanjx.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,天下左岸春天,,[中环以外]蔡甸区同心路(同心广场对面),,,,,,,,http://zuoanchuntiantx.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,三和名仕城,,[四环以外]蔡甸区汤家台特1号（襄河堤旁）,,,,,,,,http://mingshichengsh.fang.com/,低密居所,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,颐禾郡,,[四环以外]蔡甸区奓山街318国道南侧（星光豪威酒店对面）,,,,,,,,http://yihejun027.fang.com/,低密居所,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,人民武汉国际汽车城,,[中环以外]蔡甸区东风大道延长线与福康路交汇处（常福工业园附近）,,,,,,,,http://renminwuhanguojiqichecheng.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,13000,,
,蔡甸区,三和剑桥城蒂芙尼街区,,[四环以外]蔡甸区蔡甸区蔡甸大街和西环路交汇处（汉阳一中旁）,,,,,,,,http://sanhejianqiaocheng.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,32000,,
,蔡甸区,中国健康谷健康新天地,,[中环以外]蔡甸区汉阳大道（同济健康谷公交站旁）,,,,,,,,http://jiankangxintiandijkgzg.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,40000,,
,蔡甸区,光华御江湾,,[四环以外]蔡甸区工农路与茂林街交汇处（光华欣居旁）,,,,,,,,http://yujiangwangh.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,武汉院子,,[四环以外]蔡甸区东风大道以西小奓湖北岸,,,,,,,,http://wuhanyuanzickth.fang.com/,,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,蔡甸区,华中文谷知音盛棠,,[四环以外]蔡甸区武汉中法生态城后官湖绿道,,,,,,,,http://hzwgzyst.fang.com/villa/,,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,蔡甸区,,,[四环以外]蔡甸区武汉中法生态城后官湖绿道,,,,,,,,http://hzwgzyst.fang.com/villa/,,,,,,,,,,,,,,,,,别墅,,,,,,待售,,,,
,蔡甸区,碧桂园忆西湖,,[四环以外]蔡甸区蔡甸·玉贤·西湖畔,,,,,,,,http://yixihubgy027.fang.com/,,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,蔡甸区,金地中法仟佰汇,,[四环以外]蔡甸区汉阳大道与五贤北路交汇处（欧尚超市旁）,,,,,,,,http://zhongfaqianbaihuijd.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,蔡甸区,状元府,,[四环以外]蔡甸区蔡甸大街与公园路交汇处,,,,,,,,http://zhuangyuanfu027.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,万龙中心,,[四环以外]蔡甸区中核世纪广场旁,,,,,,,,http://wanlongzhongxin.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,东湖高新区,光谷万科中心,,[二至三环]东湖高新区雄楚大道1008号（关山中学旁）,,,,,,,,http://wankezhongxingg.fang.com/,品牌地产,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,18000,,
,东湖高新区,光谷新世界T1,,[二至中环]东湖高新区关山大道349号,,,,,,,,http://guangguxinshijie.fang.com/office/,"品牌地产,复合地产",,,,,,,,,,,,,,,,标准写字楼,,,,,,出租,,价格待定,,
,东湖高新区,南山光谷自贸港,,[三至四环]东湖高新区流芳高新六路99号,,,,,,,,http://nsggzmg.fang.com/,"总部园区,创意地产",,,,,,,,,,,,,,,,标准写字楼,,,,,,出租,,40,,
,东湖高新区,中建大公馆,,[二至三环]东湖高新区关山大道与南湖大道交汇处（光谷软件园对面）,,,,,,,,http://dagongguanzj027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,亿达光谷大观,,[三至四环]东湖高新区花城大道9号(软件新城公交站旁),,,,,,,,http://guanggudaguanyd.fang.com/,"花园洋房,湖景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,世界城香榭丽舍,,[二至三环]东湖高新区光谷步行街关山大道口,,,,,,,,http://xiangxielishesjc.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,联投光谷瑞园,,[三至四环]东湖高新区大长山路与夏芒路交汇处,,,,,,,,http://guangguruiyuanlt.fang.com/,"花园洋房,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,红枫金座,,[二至中环]东湖高新区关山大道与纺织路路口交汇处（武汉职业技术学院对面）,,,,,,,,http://hongfengjinzuo.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,价格待定,,
,东湖高新区,东湖高新花城汇,,[中环以外]东湖高新区花城大道与常家山路交汇处（花山生态艺术馆旁）,,,,,,,,http://huahuichengdhgx.fang.com/,"品牌地产,豪华居住区",,,,,,,,,,,,,,,,写字楼商铺,,,,,,待售,,价格待定,,
,东湖高新区,天祥尚府尚街,,[中环以外]东湖高新区民族大道与庙山中路交汇处以西1公里（湿地公园旁）,,,,,,,,http://tianxiangshangfu.fang.com/shop/,低密居所,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,26500,,
,东湖高新区,,,[中环以外]东湖高新区民族大道与庙山中路交汇处以西1公里（湿地公园旁）,,,,,,,,http://tianxiangshangfu.fang.com/shop/,低密居所,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,,,
,东湖高新区,光谷国际人才港,,[三至四环]东湖高新区高新大道与高科园二路交汇处,,,,,,,,http://guojirencaiganggg.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,价格待定,,
,东湖高新区,光谷金融中心,,[三至四环]东湖高新区高新大道与光谷三路交汇处,,,,,,,,http://guanggujinrongzhongxin.fang.com/,"酒店写字楼,创意地产",,,,,,,,,,,,,,,,标准写字楼,,,,,,租售,,价格待定,,
,东湖高新区,北辰光谷里,,[二至三环]东湖高新区高新二路凌兰路（光谷天地旁）,,,,,,,,http://guanggulibc.fang.com/office/,品牌地产,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,东湖高新区,光谷物联港,,[三至四环]东湖高新区大学园路31号,,,,,,,,http://wulianganggg.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,东湖高新区,光谷鼎创国际,,[二至三环]东湖高新区光谷大道与三环线交汇处,,,,,,,,http://ggcxcyjd.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,总部园区,,,,,,待售,,价格待定,,
,东湖高新区,保利天悦中心,,[二至三环]东湖高新区关山大道332号,,,,,,,,http://tianyuezhongxinbl.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,东湖高新区,国采中心,,[三至四环]东湖高新区高新大道与光谷六路交汇处（东湖高新管委会旁）,,,,,,,,http://guocaizhongxin.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,洪山区,OVU创客星创意天地,,[二至三环]洪山区野芷湖西路16号创意天地2号高层办公楼,,,,,,,,http://ovuchuangkexingcytd.fang.com/office/,,,,,,,,,,,,,,,,,总部园区,,,,,,出租,,75,,
,洪山区,南湖九玺,,[二至三环]洪山区南湖雄楚大道与幸福路交汇处向南200米,,,,,,,,http://nanhujiuxi.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,25000,,
,洪山区,新力城,,[三至四环]洪山区南郊路与三环交汇处,,,,,,,,http://xinlicheng027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,洪山区,万隆广场,,[内环以内]洪山区白沙洲大道与司校路交汇处（公交白沙洲大道武泰闸站旁）,,,,,,,,http://wanlongguangchang027.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,租售,,32000,,
,洪山区,华中城,,[中环以外]洪山区白沙洲大道(G107)与黄陵庙路交汇处,,,,,,,,http://huazhongcheng027.fang.com/,,,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,20000,,
,洪山区,中建南湖壹号商铺,,[二至中环]洪山区洪山区珞狮路与雄楚大道交汇处（丽岛花园旁）,,,,,,,,http://nanhuyihaozj.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,洪山区,香水湾商铺,,[二至三环]洪山区白沙洲武汉科技大学正对面（白沙洲大道旁）,,,,,,,,http://xiangshuiwan027.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,洪山区,融创智谷,,[三至四环]洪山区文化大道555号（三环线与文化大道交汇处）,,,,,,,,http://rongchuangzhigu.fang.com/,企业独栋,,,,,,,,,,,,,,,,总部园区,,,,,,待售,,价格待定,,
,东西湖区,中建壹品澜湾壹品红街,,[三至四环]东西湖区沿海赛洛城南路（北大附中以南）,,,,,,,,http://yipinhongjiezjyplw.fang.com/shop/,品牌地产,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,东西湖区,威天驾控运动基地,,[四环以外]东西湖区东西湖区革新大道与新胜路交叉口（首拓物流园旁）,,,,,,,,http://jiakongyundongjidiwt.fang.com/shop/,,,,,,,,,,,,,,,,,市场类商铺,,,,,,出租,,价格待定,,
,汉阳区,保和墨水湾湖境廷,,[二至三环]汉阳区武汉市汉阳区江堤中路与三里坡路交汇处(墨水湖东岸),,,,,,,,http://bhmswhjt.fang.com/villa/,,,,,,,,,,,,,,,,,别墅,,,,,,在售,,38000,,
,汉阳区,碧桂园晴川府,,[内至二环]汉阳区滨江大道186号（晴川阁南行约800米）,,,,,,,,http://qingchuangfubgy.fang.com/,"住宅底商,品牌地产",,,,,,,,,,,,,,,,大平层,,,,,,待售,,价格待定,,
,汉阳区,碧桂园优璞城,,[二至三环]汉阳区武汉市四新大道与龙阳大道交汇处(地铁3号线四新大道站D出口）,,,,,,,,http://youpuchengbgy.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,青年说,,[二至三环]汉阳区地铁3号线四新大道D出口200米左右,,,,,,,,http://qingnianshuo027.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,汉阳区,万科金域国际,,[内至二环]汉阳区汉阳大道和江城大道交汇处（地铁4号线五里墩站C出口）,,,,,,,,http://jinyuguojiwk027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,远洋东方境世界观,,[内环以内]汉阳区汉阳区翠微横路20号（归元大觉宾舍酒店旁临时接待中心 ）,,,,,,,,http://dongfangjingshijieguanyy.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,汉阳区,招商樾望,,[二至三环]汉阳区四新北路与芳草路交汇处（汉阳麦德龙旁）,,,,,,,,http://zhaoshangyuewang.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,汉阳区,佳兆业滨江里,,[二至三环]汉阳区琴台大道古田桥旁（琴台大道郭家湾车站附近）,,,,,,,,http://jiazhaoyebinjiangli.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,20000,,
,汉阳区,钰龙旭辉半岛U天地,,[二至三环]汉阳区墨水湖北路与汉桥路交汇处向南800米,,,,,,,,http://ylxhbdutd.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,黄陂区,金凤东城,,[中环以外]黄陂区前川大道与滠河街交汇处（前川大道35号汽校隔壁五小对面）,,,,,,,,http://jinfengdongcheng.fang.com/,,,,,,,,,,,,,,,,,商住公寓,,,,,,待售,,价格待定,,
,黄陂区,长江凯旋城,,[中环以外]黄陂区汉施公路与发展路交汇处三环线以东（汉施公路发展路公交站旁）,,,,,,,,http://changjiangkaixuancheng.fang.com/,"地铁沿线,经济住宅",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,黄陂区,聚龙花园衡山公馆,,[三至四环]黄陂区横山小路（第一医院盘龙城分院康复中心对面）,,,,,,,,http://jlhyhsgg027.fang.com/,"低密居所,豪华居住区",,,,,,,,,,,,,,,,别墅,,,,,,在售,,17000,,
,黄陂区,盘龙理想世家,,[三至四环]黄陂区巨龙大道52号（中百仓储向东1公里处）,,,,,,,,http://lixiangshijiapl.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,黄陂区,新力帝泊湾,,[四环以外]黄陂区盘龙城巨龙大道与兴龙路交汇处（华师附小旁）,,,,,,,,http://dibowanxl027.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,黄陂区,保合太和,,[三至四环]黄陂区盘龙大道与汤仁海路交汇处（地铁2号线盘龙城站出口处）,,,,,,,,http://baohetaihe.fang.com/,,,,,,,,,,,,,,,,,花园洋房,,,,,,待售,,10000,,
,黄陂区,御景国际,,[三至四环]黄陂区汉口北大道新十公路特1号（解放大道延长线）,,,,,,,,http://yujingguojilf.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,黄陂区,汉口湖畔商铺,,[中环以外]黄陂区盘龙城经济开发区楚天大道（F、天下旁）,,,,,,,,http://hankouhupan.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,25000,,
,黄陂区,前川欣城商铺,,[中环以外]黄陂区前川大道463号(前川大道与石阳街交汇处),,,,,,,,http://qianchuanxincheng.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,23000,,
,黄陂区,华中企业城金寓商业街,,[中环以外]黄陂区汉口北大道16号(华中企业城附近),,,,,,,,http://hkbxdgyy.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,12000,,
,黄陂区,,,[中环以外]黄陂区汉口北大道16号(华中企业城附近),,,,,,,,http://hkbxdgyy.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,,,
,黄陂区,中部国际物联港商铺,,[中环以外]黄陂区汉口北大道四季美农贸城东50米（汉口北水晶城北向200米）,,,,,,,,http://chuangkezhongxinwh.fang.com/shop/,"商住公寓,地铁沿线",,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,18000,,
,黄陂区,美好名流人和天地,,[二至三环]黄陂区经济开发区巨龙大道88号（中百仓储旁）,,,,,,,,http://renhetiandiml027.fang.com/shop/,市场类商铺,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,12000,,
,黄陂区,隆汇国贸中心,,[四环以外]黄陂区双凤大道与百锦街交汇处,,,,,,,,http://longhuiguomaozhongxin.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,45000,,
,黄陂区,新纪元艺墅庄园,,[中环以外]黄陂区武湖五七路北（农耕年华隔壁）,,,,,,,,http://yishuzhuangyuanxjy.fang.com/,"地铁沿线,特色别墅",,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,黄陂区,畅汇怡景园,,[三至四环]黄陂区武汉市黄陂区武湖大道与梅教街交叉口西北,,,,,,,,http://changhuiyijingyuan.fang.com/,"地铁沿线,不限购",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,黄陂区,智谷天成,,[四环以外]黄陂区横店街道横店中学对面,,,,,,,,http://zhigutiancheng.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,黄陂区,尚璟瑞府商铺,,[三至四环]黄陂区临空新城兴龙路与宋家岗东路交汇处（航空总部站700米处）,,,,,,,,http://shangjingruifu.fang.com/shop/,地铁沿线,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,黄陂区,天纵城企业中心,,[三至四环]黄陂区盘龙城经济开发区巨龙大道（下岱黄高速右行即达）,,,,,,,,http://tianzongcheng.fang.com/office/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
